D10_y,58.7764,58.7764,58.7764,58.7764,58.7764,58.7764,58.7764,58.7764,58.7764,58.7764,58.7764
D11_x,222.709,225.598,239.598,249.512,236.442,233.557,243.937,231.637,225.245,220.085,201.158
D11_y,379.314,383.279,397.994,409.542,392.046,386.221,397.78,403.796,389.736,380.174,401.364
D12_x,477.688,477.688,480.884,485.177,489.476,492.895,495.1,495.1,495.1,495.1,495.1
D12_y,86.4857,86.4857,83.2798,79.8511,73.4488,65.5597,52.3661,28.9009,34.3,34.7438,39.894
D13_x,255.446,255.367,248.919,250.607,249.973,255.964,252.363,249.429,251.446,229.845,213.173
D13_y,128.306,128.29,125.143,119.192,104.124,95.9879,82.1228,75.122,77.6978,71.5507,59.7218
D14_x,194.032,188.763,185.709,185.709,184.632,191.473,180.674,176.725,178.585,176.202,168.677
D14_y,476.839,477.348,483.841,483.841,476.811,469.891,468.156,457.474,445.586,438.844,432.774
D15_x,104.561,101.368,94.502,94.3375,89.041,81.3775,71.1514,68.07,69.6826,69.5322,69.5322
D15_y,352.675,360.077,356.417,351.613,339.797,330.33,319.853,330.752,337.737,337.932,337.932
D16_x,306.352,306.324,297.25,287.829,283.176,284.634,286.008,283.206,288.274,309.143,307.631
D16_y,146.39,144.692,148.373,151.723,145.258,135.559,134.75,132.854,128.854,136.421,130.196
D17_x,43.8272,43.8272,43.8272,43.8272,43.8272,43.8272,43.8272,43.8272,43.8272,43.8272,43.8272
D17_y,35.7809,35.7809,35.7809,35.7809,35.7809,35.7809,35.7809,35.7809,35.7809,35.7809,35.7809
D18_x,352.429,352.279,342.605,338.408,335.594,333.695,333.47,333.47,335.582,339.551,339.169
D18_y,250.124,249.259,262.431,270.811,272.629,271.771,270.608,270.608,268.661,264.51,266.969
D19_x,61.5494,55.3164,57.1914,57.2415,57.4996,57.4996,57.4998,57.4998,57.4998,57.4998,57.4998
D19_y,468.979,469.787,471.569,471.632,471.973,471.973,471.973,471.973,471.973,471.973,471.973
D20_x,181.349,181.411,194.298,199.162,205.408,201.938,206.478,188.984,193.127,184.204,172.547
D20_y,418.59,418.422,412.114,394.857,392.556,392.329,399.264,417.82,409.408,411.294,401.835
D21_x,302.608,303.881,293.546,287.528,283.551,285.617,274.493,271.289,255.312,258.312,279.408
D21_y,132.694,135.872,133.168,128.272,119.141,106.029,101.017,104.302,108.158,128.003,129.201
D22_x,239.938,240.039,240.887,240.019,229.143,221.423,210.634,201.366,198.311,198.462,191.323
D22_y,478.634,478.235,478.095,464.361,461.431,450.967,463.988,465.796,468.042,458.05,452.423
D23_x,174.534,174.389,180.433,185.428,189.742,185.011,179.47,183.118,174.276,185.38,188.587
D23_y,358.811,359.153,351.005,350.32,359.014,384.374,378.625,377.265,364.321,368.288,366.822
D24_x,166.721,167.516,164.736,157.134,145.559,141.325,146.677,147.094,148.622,150.84,156.515
D24_y,106.005,112.95,105.53,100.143,102.083,112.611,112.823,121.433,122.061,116.108,109.129
D25_x,295.148,295.053,290.157,280.851,269.198,273.21,269.529,274.322,279.201,279.441,279.441
D25_y,444.022,443.896,434.344,428.587,432.363,442.055,437.547,429.708,432.764,432.965,432.965
D26_x,63.802,65.2184,64.9035,65.6006,71.7007,71.9269,71.9269,71.9269,71.9269,71.9269,71.851
D26_y,96.5403,100.618,110.743,95.1364,101.558,103.212,103.212,103.212,103.212,103.212,101.989
D27_x,174.739,175.487,181.273,191.291,201.441,197.346,203.97,200.923,186.336,191.45,185.115
D27_y,360.519,368.301,360.772,359.089,369.407,373.186,372.797,384.009,376.969,386.351,385.409
D28_x,338.983,338.983,338.983,338.983,338.983,338.983,338.983,338.983,338.983,338.983,338.983
D28_y,474.538,474.538,474.538,474.538,474.538,474.538,474.538,474.538,474.538,474.538,474.538
D29_x,327.265,327.312,331.9,330.528,324.667,316.895,309.548,306.256,307.102,308.223,278.0
D29_y,121.8,121.735,116.311,106.559,98.5291,98.394,103.071,109.237,106.738,108.304,102.288
D30_x,436.352,441.096,441.245,444.786,454.101,455.297,461.473,456.651,495.1,495.1,495.1
D30_y,65.1975,62.995,62.7761,57.05,44.5741,36.2183,31.5833,21.6125,4.9,4.9,4.9
D31_x,199.831,199.742,209.628,221.602,230.244,223.946,219.72,199.529,208.547,214.662,202.182
D31_y,390.212,395.0,395.708,392.277,376.819,384.821,383.872,401.839,403.311,402.337,418.093
D32_x,60.5961,60.5961,60.5961,60.5961,60.5382,64.9262,63.201,62.4564,62.9792,62.8115,62.8122
D32_y,319.237,319.237,319.237,319.237,319.976,326.275,336.824,338.782,344.885,345.065,345.065
D33_x,398.873,398.873,393.488,393.488,393.488,393.488,392.622,387.262,400.331,404.494,408.876
D33_y,355.381,355.381,353.26,353.26,353.26,353.26,353.418,345.888,339.481,348.801,351.095
D34_x,109.602,117.926,117.926,128.219,136.277,171.905,195.339,201.275,199.897,195.206,189.516
D34_y,366.518,364.255,364.255,338.51,327.577,300.791,295.1,305.616,308.48,310.611,318.238
D35_x,316.771,313.708,303.066,292.293,298.583,298.87,274.689,274.528,270.934,261.541,258.944
D35_y,359.771,361.17,365.256,351.799,348.511,337.809,348.127,363.804,368.673,372.423,369.492
D36_x,181.385,181.443,187.123,183.55,188.217,180.383,186.33,207.228,238.078,268.312,260.625
D36_y,180.175,180.231,191.2,207.049,210.166,214.222,199.713,164.126,159.007,147.138,161.51
D37_x,271.597,272.354,262.954,271.522,298.154,293.992,281.125,283.883,285.997,285.997,285.997
D37_y,320.121,323.567,329.837,322.648,314.03,322.621,330.918,331.088,332.92,332.92,332.92
D38_x,13.9432,14.0182,22.5473,28.0277,29.5714,29.5714,29.5714,29.5714,29.5714,29.5714,26.7447
D38_y,155.327,155.3,154.231,151.206,155.364,155.364,155.364,155.364,155.364,155.364,153.754
D39_x,445.853,445.28,442.333,443.814,448.262,455.644,449.336,443.701,447.481,447.828,461.906
D39_y,86.9503,85.8512,87.9621,87.737,88.4703,75.3104,72.0314,68.1658,70.7659,83.8646,89.781
D40_x,400.199,400.02,397.068,392.337,392.184,391.809,391.809,392.428,392.486,392.632,392.632
D40_y,291.846,291.999,304.008,305.183,305.141,304.994,304.993,303.931,303.791,303.639,303.639
D41_x,459.416,460.151,461.322,467.889,463.575,465.588,467.911,466.819,467.518,466.605,468.18
D41_y,94.1347,89.9817,87.7091,81.581,80.6404,75.8851,61.7498,57.0648,75.8199,75.9417,81.4056
D42_x,35.3809,37.9101,37.8205,35.2005,34.9268,35.0442,34.8293,35.111,34.3644,34.3086,34.3092
D42_y,352.973,352.821,351.398,346.605,346.054,345.963,347.206,348.021,351.479,351.7,351.697
D43_x,434.351,428.991,428.305,428.305,428.305,428.305,428.305,428.305,428.305,425.5,426.881
D43_y,462.413,460.82,461.139,461.139,461.139,461.139,461.139,461.139,461.139,457.241,452.89
D44_x,277.563,277.485,268.345,260.71,258.946,263.366,273.202,283.554,291.57,290.738,291.647
D44_y,282.009,282.028,285.763,290.076,295.985,299.484,305.195,299.858,303.483,312.126,315.137
D45_x,318.657,318.578,309.265,302.15,309.859,314.113,314.113,314.022,318.117,311.083,317.654
D45_y,247.929,247.941,251.215,257.321,259.82,250.588,250.588,250.645,251.838,262.228,265.854
D46_x,416.168,420.53,432.053,443.494,444.498,447.529,459.7,469.511,495.1,495.1,495.1
D46_y,137.49,135.15,120.72,109.637,116.669,102.983,87.7643,74.3351,61.7809,64.1438,69.2945
D47_x,179.283,179.441,191.111,193.857,183.93,181.686,184.063,179.921,206.827,218.008,240.061
D47_y,234.082,233.582,244.342,235.957,244.723,240.557,239.072,191.115,161.352,142.569,147.75
D48_x,75.5367,75.9976,75.9248,75.9248,75.9248,75.9248,75.9248,75.9248,75.9248,75.9248,75.9248
D48_y,475.702,474.812,474.799,474.799,474.799,474.799,474.799,474.799,474.799,474.799,474.799
D49_x,57.3103,58.2466,59.9369,60.5554,59.131,59.3197,58.1481,58.0369,58.0369,58.0369,58.0369
D49_y,399.609,399.585,398.914,394.367,389.152,389.143,386.809,386.751,386.751,386.751,386.751
D50_x,66.3627,70.3147,69.9503,71.071,76.6292,73.9037,78.8919,69.8803,69.5636,69.5986,69.5986
D50_y,217.516,218.463,218.342,214.416,213.575,215.029,211.44,214.079,216.317,216.027,216.027
D51_x,129.77,129.697,136.193,147.476,150.595,146.225,151.407,143.279,164.254,156.73,164.81
D51_y,288.419,288.17,285.734,289.858,287.3,286.654,273.893,243.426,210.022,190.704,145.313
D52_x,49.968,50.2641,48.725,53.8085,59.9043,59.9043,59.9043,59.9043,59.9043,59.9043,59.9043
D52_y,93.849,93.4228,107.914,109.869,105.11,105.11,105.11,105.11,105.11,105.11,105.11
D53_x,387.342,387.41,397.363,405.441,418.328,429.045,441.152,456.472,468.945,468.624,471.314
D53_y,130.236,130.137,122.386,116.453,110.079,97.95,87.9033,92.548,88.7014,85.4483,91.8102
D54_x,249.975,251.518,251.518,253.892,254.774,256.623,256.377,266.387,264.352,250.144,242.2
D54_y,29.0227,28.1959,28.1959,28.4685,28.5535,28.971,30.1923,31.8394,30.6704,24.3316,16.8783
D55_x,241.769,241.593,250.252,258.497,264.003,259.586,249.568,245.435,251.296,251.296,251.296
D55_y,467.528,466.209,465.228,473.526,474.916,467.068,474.881,471.001,474.921,474.921,474.921
D56_x,366.598,366.653,373.271,379.555,383.681,385.578,387.996,392.5,384.034,380.262,377.635
D56_y,136.908,136.827,128.303,115.056,98.7296,80.2939,63.7322,61.7995,45.8248,43.4901,32.7269
D57_x,485.382,487.06,490.666,493.843,495.1,495.1,495.1,495.1,495.1,495.1,495.1
D57_y,84.1335,83.6205,83.4222,84.4099,80.423,75.0575,69.2503,65.4345,34.3,34.7438,39.894
D58_x,412.62,412.62,413.955,413.955,413.974,416.975,426.761,413.703,422.317,416.433,424.534
D58_y,35.0054,35.0054,29.9457,29.9457,29.8707,24.4321,12.8481,11.5212,30.7534,35.3108,17.0562
D59_x,42.6997,36.9525,37.7638,46.4726,51.2617,43.6691,42.9482,43.4399,42.3157,42.9777,43.9874
D59_y,195.862,196.88,193.209,191.794,186.235,190.139,190.463,193.098,196.419,195.374,194.955
D60_x,478.632,482.12,484.811,484.811,484.811,484.811,484.811,484.811,484.811,484.811,484.811
D60_y,368.339,372.271,372.229,372.229,372.229,372.229,372.229,372.229,372.229,372.229,372.229
D61_x,394.233,394.223,392.594,394.915,395.025,395.424,395.424,395.749,395.76,395.774,395.774
D61_y,289.534,288.64,295.72,295.658,295.637,295.885,295.885,294.711,294.554,294.357,294.357
D62_x,358.561,356.064,356.333,356.333,356.333,357.721,347.708,361.564,369.576,367.703,361.082
D62_y,364.049,363.179,362.491,362.491,362.491,357.263,356.464,353.484,369.374,389.99,392.716
D63_x,110.549,110.371,112.117,114.466,122.312,123.702,113.834,100.09,86.1402,84.7772,84.6119
D63_y,332.278,332.023,328.079,322.782,319.797,301.374,274.866,251.165,234.748,233.734,233.57
D64_x,333.239,333.087,323.845,314.177,313.813,310.768,323.466,354.488,346.528,348.956,344.312
D64_y,384.374,384.394,386.133,385.511,383.76,376.21,380.781,391.519,407.074,412.916,431.174
D65_x,181.462,179.072,177.626,177.758,183.763,189.152,196.974,198.609,188.992,183.237,176.864
D65_y,452.527,453.328,452.068,452.208,444.319,435.866,450.465,453.401,448.2,436.014,445.983
D66_x,322.855,316.087,301.08,294.611,294.46,303.553,306.182,307.184,306.144,301.584,293.733
D66_y,179.326,181.725,190.485,191.877,197.103,195.599,204.085,207.684,208.121,212.313,218.42
D67_x,349.166,350.527,351.386,351.168,351.125,357.007,357.007,357.007,357.007,357.236,359.237
D67_y,266.777,268.743,281.701,285.103,284.938,284.08,284.08,284.08,284.08,284.099,284.231
D68_x,181.121,182.156,187.438,197.499,183.633,183.055,194.771,164.215,182.072,190.153,167.349
D68_y,195.084,194.368,210.942,225.151,223.649,223.329,204.178,188.094,188.793,161.091,150.592
D69_x,219.236,214.947,214.619,210.131,211.218,211.232,211.747,210.854,210.881,210.483,211.572
D69_y,29.9716,30.9647,25.5159,23.8732,24.019,24.0004,24.1668,25.6821,25.766,24.2925,24.7888
D70_x,63.2002,57.0316,56.9029,56.4104,57.146,57.1226,58.0174,58.0174,58.0176,58.0177,58.0177
D70_y,409.036,408.786,409.6,409.975,410.15,410.095,413.581,413.581,413.595,413.598,413.598
D71_x,299.784,300.442,301.37,305.001,309.227,309.899,313.288,311.83,307.867,291.657,289.774
D71_y,51.9931,51.5002,50.8668,48.1848,43.2318,39.7219,36.4617,26.89,24.382,28.187,31.8557
D72_x,77.6606,77.8857,82.5266,83.5213,83.855,85.9389,90.1072,94.6109,93.1152,93.1152,93.1152
D72_y,281.619,279.722,282.067,283.064,283.124,286.008,283.827,281.249,281.825,281.825,281.825
D73_x,490.139,490.139,490.425,490.425,490.425,490.683,489.326,485.302,485.301,476.043,474.372
D73_y,27.1995,27.1995,27.2594,27.2594,27.2594,27.325,25.1327,30.6369,43.6095,26.5493,22.6865
D74_x,135.853,133.37,115.499,108.667,111.482,122.546,129.707,128.118,138.253,155.977,181.723
D74_y,159.951,159.406,157.476,136.291,149.832,175.617,157.826,163.716,153.662,153.654,135.655
D75_x,413.491,411.764,409.272,409.272,409.272,410.346,411.517,495.1,495.1,495.1,495.1
D75_y,5.22641,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9
D76_x,404.748,404.794,406.214,403.73,403.482,403.665,403.551,403.636,403.636,403.636,403.636
D76_y,305.272,305.337,310.199,317.194,317.57,318.687,318.725,318.697,318.697,318.697,318.697
D77_x,435.184,441.606,440.774,452.811,457.808,473.124,485.399,488.727,486.944,485.319,485.414
D77_y,110.646,112.517,113.382,102.972,92.3764,86.175,74.7271,70.759,52.2459,43.067,43.0554
D78_x,467.916,470.686,476.036,484.532,488.049,495.1,495.1,495.1,495.1,495.1,495.1
D78_y,193.487,191.11,183.854,182.351,182.654,177.782,173.846,169.043,180.67,183.257,183.257
D79_x,487.189,486.969,486.969,485.346,485.148,484.457,485.886,483.241,482.886,482.571,482.524
D79_y,240.324,240.174,240.174,244.869,258.193,260.93,261.405,271.759,273.375,275.255,275.551
D80_x,287.37,288.747,282.988,273.543,284.926,292.415,297.68,300.763,293.698,294.828,295.86
D80_y,96.4524,99.4333,94.9546,92.5462,91.1081,78.8761,60.2556,60.5962,56.4693,60.2063,68.2638
D81_x,442.752,443.501,455.071,456.213,458.094,459.248,459.253,458.32,458.237,458.234,458.234
D81_y,250.966,246.913,253.107,255.676,255.209,254.384,254.38,253.401,253.326,253.324,253.324
D82_x,58.3224,56.9858,52.4613,51.3617,47.4604,47.1477,42.3608,38.2004,28.1531,28.1012,28.1012
D82_y,364.231,363.216,359.028,358.241,353.833,353.074,352.913,356.172,358.982,359.286,359.286
D83_x,309.668,309.895,307.201,302.428,301.334,309.015,309.973,318.023,307.561,318.581,325.813
D83_y,94.4563,94.2514,83.9509,75.1872,70.3562,65.6438,66.9693,62.7696,52.2038,75.7618,75.2844
D84_x,137.688,137.465,126.272,121.984,126.334,127.571,123.829,127.471,134.341,135.71,134.358
D84_y,138.835,134.715,129.441,130.263,143.651,162.194,149.024,154.781,144.209,141.056,137.73
D85_x,326.755,337.201,341.218,345.737,347.872,347.321,339.941,420.341,495.1,495.1,495.1
D85_y,7.82153,13.5215,14.6369,13.1269,14.044,8.53288,6.81982,4.9,4.9,4.9,4.9
D86_x,453.972,454.039,463.34,465.887,467.783,468.567,468.528,459.896,458.827,458.516,458.508
D86_y,252.297,252.341,258.295,256.983,256.677,256.274,257.546,268.968,270.056,270.322,270.327
D87_x,22.4629,22.6111,22.6111,22.6111,22.6111,22.6111,22.6111,22.6111,22.6111,22.6111,22.6111
D87_y,71.267,71.8849,71.8849,71.8849,71.8849,71.8849,71.8849,71.8849,71.8849,71.8849,71.8849
D88_x,340.197,336.617,320.014,312.392,308.643,300.159,294.85,292.717,290.097,283.308,277.278
D88_y,197.947,202.28,211.238,218.07,224.315,223.37,219.872,221.39,221.835,228.389,233.389
D89_x,105.864,102.302,106.01,106.01,106.01,104.218,99.0033,91.904,88.4828,86.8939,86.8939
D89_y,282.903,284.2,289.416,289.416,289.416,285.131,280.409,271.091,270.101,269.415,269.415
D90_x,251.574,257.743,256.436,246.756,244.751,239.943,237.751,235.82,235.27,241.32,250.337
D90_y,238.03,232.811,233.834,236.23,221.411,194.276,215.221,214.094,211.501,187.315,217.006
D91_x,228.164,228.164,235.425,237.841,213.581,205.542,186.057,188.354,198.749,225.345,250.105
D91_y,183.958,183.958,191.193,203.338,199.98,205.34,190.072,160.54,155.22,135.374,118.779
D92_x,295.337,293.699,275.457,270.929,253.402,227.256,229.347,228.53,221.974,213.137,236.662
D92_y,185.924,188.354,196.788,209.047,220.609,186.226,190.547,191.047,203.608,196.141,190.836
D93_x,115.877,115.08,120.064,120.064,120.064,120.064,120.064,120.064,120.064,120.064,120.064
D93_y,47.8933,47.1559,38.254,38.254,38.254,38.254,38.254,38.254,38.254,38.254,38.254
D94_x,145.991,146.815,143.374,136.482,130.51,131.314,141.824,133.375,118.267,117.37,120.014
D94_y,250.051,253.078,257.035,258.853,258.083,256.333,223.938,227.355,225.287,231.942,232.011
D95_x,178.863,181.891,178.054,184.791,183.366,187.456,187.785,168.386,184.377,228.849,224.035
D95_y,286.09,287.989,269.599,263.135,276.986,269.27,273.889,254.865,224.605,234.382,226.899
D96_x,277.179,277.112,272.29,270.285,267.596,265.378,270.354,263.292,255.65,255.044,246.258
D96_y,164.589,164.634,173.141,179.727,188.702,204.226,215.747,222.742,234.849,245.423,254.795
D97_x,268.693,269.453,258.917,260.436,251.378,249.087,245.346,241.103,240.587,229.86,229.375
D97_y,102.626,107.973,104.881,106.039,94.5368,89.1226,75.4279,69.9803,69.6113,61.7624,43.4293
D98_x,303.407,303.347,295.151,300.218,278.628,282.993,286.624,290.769,291.151,291.151,291.151
D98_y,428.968,428.915,423.37,430.293,434.994,444.927,454.364,458.949,462.327,462.327,462.327
D99_x,194.957,194.664,201.554,205.011,205.537,200.954,199.671,197.725,197.725,197.725,194.577
D99_y,121.347,122.288,118.807,109.922,100.009,92.3722,91.8017,93.331,93.331,93.331,89.773
D100_x,223.063,224.643,228.54,248.885,241.888,246.627,256.059,255.461,247.849,240.657,245.212
D100_y,338.617,345.515,351.849,352.106,327.74,332.409,341.625,353.426,356.478,353.326,356.962
D101_x,218.318,223.427,227.863,227.106,228.46,228.435,227.825,235.045,234.418,233.24,240.193
D101_y,100.925,98.6129,91.0132,74.9198,60.0884,56.8467,52.5914,39.5591,37.9438,33.0555,35.747
D102_x,390.988,391.083,398.769,417.149,429.786,445.078,445.71,447.915,450.621,449.322,448.586
D102_y,189.133,188.961,171.969,159.424,160.785,164.731,173.155,179.016,185.339,189.707,190.969
D103_x,176.945,177.09,188.282,173.877,170.699,173.503,180.901,198.055,197.614,191.592,190.306
D103_y,316.782,316.566,316.726,334.308,323.842,311.189,293.365,314.566,323.446,333.276,343.812
D104_x,452.364,456.545,455.015,455.015,455.015,455.015,455.015,455.015,455.015,455.015,455.015
D104_y,334.248,332.545,335.337,335.337,335.337,335.337,335.337,335.337,335.337,335.337,335.337
D105_x,53.3911,52.7783,52.7783,52.7783,52.6551,50.4989,44.685,43.5861,42.0965,41.5322,41.5301
D105_y,324.296,325.699,325.699,325.699,325.791,326.91,332.17,332.885,333.624,333.957,333.958
D106_x,14.5827,13.9297,13.9297,13.9297,13.9297,13.9297,13.9297,13.9297,13.9297,13.9297,13.9297
D106_y,18.1773,19.444,19.444,19.444,19.444,19.444,19.444,19.444,19.444,19.444,19.444
D107_x,186.124,189.066,203.89,209.639,216.521,217.893,210.416,191.336,182.64,180.343,167.477
D107_y,414.753,412.436,409.875,394.418,388.188,377.191,387.556,382.647,368.713,382.137,393.496
D108_x,155.111,155.111,159.067,175.699,185.874,195.649,180.271,160.25,164.613,155.965,144.922
D108_y,417.948,417.948,412.801,408.59,409.739,410.402,423.865,430.767,427.698,419.654,418.074
D109_x,438.702,441.578,440.657,440.657,440.657,440.657,440.657,440.657,440.657,440.657,436.616
D109_y,467.828,472.409,474.334,474.334,474.334,474.334,474.334,474.334,474.334,474.334,480.468
D110_x,356.997,347.349,349.426,349.682,342.44,332.138,321.665,314.041,310.385,297.782,294.977
D110_y,154.97,154.361,145.819,132.106,110.702,94.4507,98.0709,103.568,97.5272,105.422,83.2894
D111_x,414.641,414.295,412.987,412.987,412.987,412.987,412.987,412.987,406.147,402.588,399.641
D111_y,342.849,342.946,343.506,343.506,343.506,343.506,343.506,343.506,348.036,360.037,365.163
D112_x,53.8941,53.2378,52.0156,52.0156,52.0156,51.2628,51.304,48.3867,45.1149,45.1149,45.1149
D112_y,266.416,265.663,267.3,267.3,267.3,269.914,270.933,273.617,275.964,275.964,275.964
D113_x,288.138,284.169,273.691,270.642,263.736,270.096,266.928,257.201,251.058,251.258,245.155
D113_y,215.551,215.103,214.608,218.853,229.229,227.218,226.638,230.43,243.543,254.253,264.286
D114_x,121.456,121.338,105.381,87.302,99.7453,94.041,106.754,141.924,137.324,112.577,112.774
D114_y,166.17,166.15,162.504,171.988,175.831,178.321,179.07,176.237,191.133,203.786,203.463
D115_x,122.02,122.104,108.116,111.624,127.965,113.969,129.634,133.142,114.661,125.362,135.049
D115_y,174.799,175.773,174.356,164.771,183.585,204.656,228.237,241.737,241.372,238.147,234.921
D116_x,270.547,270.49,260.992,253.336,257.37,258.059,256.866,266.106,273.682,278.905,284.943
D116_y,293.804,293.811,294.11,294.256,283.268,289.672,289.459,303.219,302.868,297.889,294.778
D117_x,261.514,254.325,250.7,247.756,251.365,248.084,249.97,255.835,256.141,260.874,245.869
D117_y,89.6103,90.0841,90.254,90.0821,78.8045,70.4545,66.8429,67.5256,68.397,72.6481,94.4096
D118_x,477.337,477.337,477.337,477.337,477.337,477.337,477.337,477.337,477.337,477.337,477.337
D118_y,485.657,485.657,485.657,485.657,485.657,485.657,485.657,485.657,485.657,485.657,485.657
D119_x,381.035,381.142,387.369,392.241,397.306,397.648,398.394,398.759,398.811,398.905,402.058
D119_y,228.464,228.442,237.461,254.088,259.249,258.241,255.645,254.433,254.276,253.992,255.482
D120_x,290.0,289.984,286.992,289.602,293.137,294.225,300.851,304.742,302.272,305.18,303.745
D120_y,75.4111,75.2718,67.2224,60.1612,53.7145,51.4216,51.018,51.4106,45.5512,60.0556,86.368
D121_x,419.903,419.903,419.903,419.903,419.903,419.903,419.903,419.903,411.658,404.224,412.215
D121_y,414.612,414.612,414.612,414.612,414.612,414.612,414.612,414.612,415.187,420.582,435.991
D122_x,186.713,183.582,183.468,184.722,190.071,190.935,191.247,192.051,192.052,192.364,192.475
D122_y,39.9398,44.4428,47.6561,47.1013,44.0278,45.007,45.3805,46.0903,46.0889,45.7603,44.0139
D123_x,273.324,273.252,265.218,259.097,258.853,265.106,280.805,283.802,286.959,289.046,289.046
D123_y,265.538,265.573,271.303,276.717,273.986,282.862,283.935,278.411,273.946,277.625,277.625
D124_x,426.566,426.566,424.313,425.861,433.285,433.902,433.619,434.765,439.894,450.675,464.62
D124_y,124.894,124.894,114.769,93.6417,75.0559,60.998,44.3448,23.8704,7.38503,14.6811,22.4408
D125_x,461.791,465.218,463.444,463.444,463.444,463.444,463.444,463.444,463.444,463.393,453.216
D125_y,434.567,435.964,439.723,439.723,439.723,439.723,439.723,439.723,439.723,439.779,440.899
D126_x,362.957,364.55,365.802,365.802,365.802,365.802,365.802,364.178,365.801,365.236,365.605
D126_y,445.518,444.335,446.59,446.59,446.59,446.59,446.59,442.344,440.783,456.291,469.248
D127_x,54.6501,54.6501,53.6486,53.9372,54.0416,53.6295,50.579,54.7188,54.8095,54.8095,54.8095
D127_y,279.933,279.933,283.445,284.087,284.354,283.436,280.678,286.719,286.746,286.746,286.746
D128_x,248.603,248.091,245.555,271.228,287.739,290.307,277.882,279.284,259.551,251.402,248.168
D128_y,358.501,357.456,364.645,332.443,329.165,333.337,356.639,372.116,373.021,373.988,366.21
D129_x,112.567,113.074,118.517,121.507,117.593,115.661,146.885,130.176,147.769,148.639,139.615
D129_y,221.027,220.845,226.684,227.873,218.429,219.621,205.032,190.26,204.417,194.57,176.147
D130_x,372.279,372.279,372.654,373.209,372.648,374.029,363.865,351.043,355.762,343.732,348.164
D130_y,73.9278,73.9278,65.8601,59.286,44.2121,30.5417,27.598,31.196,30.4556,32.3337,21.233
D131_x,182.855,183.322,181.335,182.135,181.289,183.248,181.027,184.573,189.775,187.978,181.615
D131_y,473.702,473.679,471.3,473.0,467.099,464.619,458.3,450.524,438.422,418.456,406.128
D132_x,121.784,126.19,126.455,127.412,127.945,133.099,125.836,128.341,107.376,106.291,106.291
D132_y,282.935,287.136,284.763,281.362,278.325,265.963,238.706,249.648,269.27,268.286,268.286
D133_x,58.6771,57.2149,58.0831,56.4319,53.0087,53.0057,47.5628,47.5628,47.5573,47.5561,47.5561
D133_y,411.818,411.557,419.329,419.775,421.588,421.589,424.01,424.01,424.01,424.01,424.01
D134_x,194.057,195.057,199.616,208.669,210.061,210.849,211.152,209.313,209.286,208.906,209.209
D134_y,71.8717,75.4071,73.8626,67.7391,64.7309,65.6131,65.9112,68.7997,68.7974,68.7729,68.6853
D135_x,450.729,448.055,444.071,444.071,444.071,444.071,444.071,444.071,444.071,438.702,433.001
D135_y,443.766,437.89,434.53,434.53,434.53,434.53,434.53,434.53,434.53,432.215,418.222
D136_x,377.596,377.625,377.474,374.157,373.445,373.596,373.596,373.596,373.596,373.936,373.851
D136_y,265.878,266.022,284.704,295.696,296.499,298.516,298.516,298.516,298.516,298.633,298.916
