full_trajectory_uncertainty,id_0,id_1,id_2,id_3,x0,y0,x1,y1,x2,y2,x3,y3,p0_1,p1_2,p2_3,p0-2,p0-3,p1-3,nr_cells0,nr_cells1,nr_cells2,nr_cells3
0.82,5963,5963,5963,5963,202.039,484.886,203.103,485.216,204.867,485.511,204.798,484.523,0.787,0.949,0.723,0.868,0.82,0.836,1,1,1,1
0.82,4892,4892,4892,4892,365.011,360.874,363.4,360.941,361.944,360.18,369.58,360.6,0.812,0.855,0.793,0.834,0.82,0.824,0,0,0,0
0.819,1550,1550,1550,1550,219.865,486.289,221.171,486.329,224.704,487.058,224.531,486.276,0.817,0.788,0.852,0.802,0.819,0.82,0,0,0,0
0.819,4331,4331,4331,4331,462.576,311.056,464.559,309.509,464.777,309.314,464.777,309.314,0.753,0.872,0.832,0.812,0.819,0.852,0,0,0,0
0.819,5016,5016,5016,5016,179.687,71.763,181.434,77.668,192.754,75.146,197.32,64.003,0.92,0.824,0.712,0.872,0.819,0.768,0,0,0,0
0.819,5953,5953,5953,5953,320.188,267.581,318.651,257.616,321.14,260.636,309.21,263.487,0.833,0.79,0.833,0.811,0.819,0.812,0,0,0,0
0.819,1255,1255,1255,1255,228.794,466.355,237.513,464.323,241.854,461.778,241.076,459.778,0.859,0.82,0.779,0.839,0.819,0.8,0,0,0,0
0.819,4312,4312,4312,4312,418.016,147.521,409.239,146.352,402.504,136.172,396.872,140.824,0.885,0.749,0.822,0.817,0.819,0.786,0,0,0,0
0.819,5036,5036,5036,5036,408.447,437.785,407.645,436.953,407.645,436.953,407.645,436.953,0.744,0.848,0.866,0.796,0.819,0.857,0,0,0,0
0.819,5633,5633,5633,5633,286.073,441.674,286.664,440.144,285.716,439.92,284.469,438.878,0.822,0.8,0.836,0.811,0.819,0.818,0,0,0,0
0.819,2845,2845,2845,2845,191.145,322.042,180.821,323.274,181.811,322.127,180.162,323.556,0.766,0.843,0.847,0.805,0.819,0.845,0,0,0,0
0.819,2769,2769,2769,2769,470.889,357.663,470.723,358.703,470.617,361.563,470.617,361.601,0.888,0.819,0.749,0.853,0.819,0.784,0,0,0,0
0.819,2289,2289,2289,2289,212.345,341.892,212.575,340.218,213.242,336.7,204.634,326.644,0.778,0.896,0.783,0.837,0.819,0.839,0,0,0,0
0.818,5753,5753,5753,5753,363.095,50.026,365.518,49.974,366.836,54.656,367.098,60.168,0.816,0.822,0.817,0.819,0.818,0.819,0,0,0,0
0.818,3884,3884,3884,3884,457.441,473.832,457.441,473.832,457.441,473.832,457.441,473.832,0.845,0.913,0.696,0.879,0.818,0.804,0,0,0,0
0.818,1805,1805,1805,1805,179.134,87.362,186.993,76.011,189.194,79.767,205.852,64.834,0.864,0.861,0.73,0.862,0.818,0.795,0,0,0,0
0.818,1036,1036,1036,1036,275.986,450.029,278.018,448.506,278.39,448.597,277.636,448.188,0.879,0.78,0.796,0.829,0.818,0.788,0,0,0,0
0.818,997,997,997,997,66.44,80.004,54.069,77.996,50.598,73.12,50.186,71.951,0.814,0.775,0.863,0.795,0.818,0.819,0,0,0,0
0.818,3275,3275,3275,3275,323.452,475.624,323.315,474.409,323.315,474.409,323.315,474.409,0.834,0.796,0.823,0.815,0.818,0.81,0,0,0,0
0.818,2253,2253,2253,2253,386.671,359.672,384.744,359.73,382.6,359.454,380.773,360.802,0.888,0.784,0.781,0.836,0.818,0.782,1,1,1,1
0.818,5895,5895,5895,5895,457.93,22.327,452.336,20.109,452.426,19.927,453.302,24.432,0.938,0.754,0.763,0.846,0.818,0.758,0,0,0,0
0.818,5822,5822,5822,5822,238.429,327.034,244.384,326.56,256.258,333.005,259.338,346.04,0.904,0.778,0.771,0.841,0.818,0.775,0,0,0,0
0.818,2091,2091,2091,2091,193.717,454.256,198.179,443.514,198.929,433.52,192.644,430.568,0.712,0.904,0.837,0.808,0.818,0.871,0,0,0,0
0.818,3959,3959,3959,3959,109.678,78.386,105.613,85.736,93.91,85.468,92.766,83.124,0.767,0.782,0.906,0.775,0.818,0.844,0,0,0,0
0.818,2152,2152,2152,2152,484.212,350.037,485.209,350.023,487.449,352.33,487.453,352.342,0.847,0.838,0.77,0.843,0.818,0.804,0,0,0,0
0.818,3439,3439,3439,3439,432.411,292.502,438.304,294.345,438.41,291.367,438.41,291.367,0.802,0.808,0.844,0.805,0.818,0.826,0,0,0,0
0.818,5176,5176,5176,5176,327.031,23.28,330.576,18.998,330.357,23.472,330.157,24.151,0.848,0.814,0.791,0.831,0.818,0.803,0,0,0,0
0.817,417,417,417,417,329.316,45.595,334.256,51.691,338.915,47.562,338.299,48.161,0.816,0.791,0.842,0.804,0.817,0.817,0,0,0,0
0.817,3700,3700,3700,3700,328.11,469.077,328.067,467.544,328.065,467.534,328.065,467.534,0.732,0.919,0.801,0.825,0.817,0.86,0,0,0,0
0.817,3160,3160,3160,3160,388.15,17.96,388.15,17.96,388.764,18.195,388.764,18.195,0.832,0.842,0.776,0.837,0.817,0.809,0,0,0,0
0.817,151,151,151,151,317.508,355.195,330.417,358.935,328.958,357.928,327.06,356.904,0.884,0.809,0.758,0.846,0.817,0.783,1,1,1,1
0.816,5237,5237,5237,5237,236.3,22.846,236.3,22.846,236.3,22.846,232.156,17.413,0.851,0.758,0.839,0.804,0.816,0.799,0,0,0,0
0.816,413,413,413,413,286.566,380.345,290.148,379.038,286.278,379.278,282.43,376.401,0.805,0.848,0.796,0.827,0.816,0.822,0,0,0,0
0.816,600,600,600,600,299.035,23.369,293.752,25.171,293.977,25.628,294.11,26.532,0.782,0.798,0.867,0.79,0.816,0.832,0,0,0,0
0.816,5780,5780,5780,5780,221.255,426.309,223.954,423.324,220.858,420.057,221.278,419.535,0.806,0.832,0.809,0.819,0.816,0.82,0,0,0,0
0.816,4619,4619,4619,4619,123.422,141.87,123.331,143.46,102.465,135.752,90.96,144.811,0.936,0.711,0.8,0.823,0.816,0.756,0,0,0,0
0.816,3,3,3,3,254.623,456.782,255.305,455.788,258.162,456.829,257.933,455.792,0.702,0.839,0.906,0.771,0.816,0.873,1,1,1,1
0.816,2194,2194,2194,2194,353.672,32.702,353.709,32.988,353.754,35.074,352.981,35.74,0.854,0.803,0.792,0.828,0.816,0.797,0,0,0,0
0.816,4250,4250,4250,4250,422.035,240.673,421.311,238.757,420.74,237.609,421.242,237.266,0.753,0.826,0.869,0.789,0.816,0.848,1,1,1,1
0.816,2787,2787,2787,2787,217.617,480.066,218.086,481.679,221.09,482.525,220.274,482.113,0.887,0.735,0.827,0.811,0.816,0.781,0,0,0,0
0.816,2857,2857,2857,2857,303.878,369.825,302.615,361.064,299.504,355.061,301.255,353.0,0.768,0.827,0.853,0.798,0.816,0.84,1,1,1,1
0.816,3043,3043,3043,3043,243.536,322.73,246.1,319.998,255.862,327.255,254.546,329.431,0.85,0.786,0.811,0.818,0.816,0.799,1,1,1,1
0.816,1721,1721,1721,1721,118.663,278.256,128.71,281.19,140.68,288.729,145.802,291.33,0.853,0.746,0.85,0.8,0.816,0.798,0,0,0,0
0.815,4371,4371,4371,4371,104.525,359.957,107.5,357.065,105.505,352.277,113.256,354.514,0.813,0.751,0.88,0.782,0.815,0.816,0,0,0,0
0.815,2269,2269,2269,2269,359.339,386.967,358.055,385.941,359.952,382.317,358.018,380.236,0.868,0.699,0.877,0.784,0.815,0.788,2,2,2,2
0.815,2115,2115,2115,2115,301.226,384.707,301.217,387.477,302.526,389.413,296.849,394.533,0.818,0.799,0.827,0.809,0.815,0.813,0,0,0,0
0.815,1463,1463,1463,1463,458.571,188.714,452.796,184.779,454.3,176.737,460.379,177.141,0.781,0.82,0.845,0.801,0.815,0.832,0,0,0,0
0.815,5244,5244,5244,5244,306.083,318.724,317.897,322.122,315.874,324.829,302.216,327.715,0.777,0.847,0.821,0.812,0.815,0.834,0,0,0,0
0.815,3408,3408,3408,3408,410.297,205.396,403.17,218.045,402.235,217.114,400.999,216.442,0.82,0.904,0.721,0.862,0.815,0.813,0,0,0,0
0.815,3622,3622,3622,3622,246.814,234.954,257.117,236.739,259.696,249.426,263.109,247.781,0.844,0.766,0.834,0.805,0.815,0.8,0,0,0,0
0.815,4784,4784,4784,4784,46.443,408.47,61.952,417.359,60.577,416.704,61.787,421.028,0.735,0.885,0.823,0.81,0.815,0.854,0,0,0,0
0.815,1791,1791,1791,1791,41.521,486.003,41.521,486.003,41.534,486.015,41.921,486.327,0.843,0.786,0.815,0.815,0.815,0.8,0,0,0,0
0.815,3238,3238,3238,3238,340.55,198.479,336.815,195.336,335.777,198.868,332.736,202.551,0.848,0.808,0.787,0.828,0.815,0.798,0,0,0,0
0.814,2880,2880,2880,2880,200.957,452.586,205.803,452.742,215.993,454.285,214.846,455.198,0.796,0.816,0.829,0.806,0.814,0.823,0,0,0,0
0.814,1281,1281,1281,1281,308.445,309.304,314.857,310.934,321.531,312.38,329.886,311.517,0.824,0.779,0.839,0.801,0.814,0.809,0,0,0,0
0.814,4355,4355,4355,4355,395.299,374.915,393.619,374.654,392.888,374.572,393.49,374.414,0.848,0.743,0.851,0.795,0.814,0.797,0,0,0,0
0.814,4264,4264,4264,4264,410.979,486.564,410.979,486.564,410.979,486.564,410.979,486.564,0.837,0.761,0.844,0.799,0.814,0.803,0,0,0,0
0.814,5941,5941,5941,5941,182.571,472.692,179.034,479.235,174.244,480.937,174.327,479.577,0.835,0.772,0.833,0.804,0.814,0.803,1,1,1,1
0.814,4650,4650,4650,4650,472.742,202.227,474.824,199.615,477.03,198.405,477.03,198.405,0.761,0.816,0.866,0.789,0.814,0.841,0,0,0,0
0.814,5940,5940,5940,5940,113.228,274.226,123.035,282.387,128.584,282.094,139.938,282.05,0.804,0.855,0.783,0.83,0.814,0.819,0,0,0,0
0.814,544,544,544,544,59.512,367.263,58.016,367.227,57.12,360.35,52.117,356.105,0.841,0.834,0.767,0.837,0.814,0.8,0,0,0,0
0.814,2581,2581,2581,2581,40.374,275.23,42.218,277.048,38.536,273.754,40.275,273.796,0.759,0.835,0.849,0.797,0.814,0.842,0,0,0,0
0.814,5431,5431,5431,5431,372.824,25.908,372.874,25.904,373.801,26.914,373.642,27.219,0.899,0.726,0.817,0.812,0.814,0.771,0,0,0,0
0.814,3984,3984,3984,3984,361.5,44.449,365.917,44.051,370.579,44.094,370.369,44.569,0.89,0.848,0.704,0.869,0.814,0.776,0,0,0,0
0.813,3626,3626,3626,3626,430.918,400.928,429.828,400.553,429.828,400.553,429.828,400.553,0.717,0.836,0.887,0.777,0.813,0.861,0,0,0,0
0.813,3720,3720,3720,3720,412.339,368.363,410.693,368.271,410.303,368.183,411.78,369.035,0.844,0.81,0.785,0.827,0.813,0.797,0,0,0,0
0.813,5063,5063,5063,5063,214.86,425.175,217.782,422.724,217.321,415.461,220.464,403.162,0.839,0.828,0.772,0.834,0.813,0.8,0,0,0,0
0.813,3733,3733,3733,3733,321.05,119.068,322.968,119.409,331.255,122.621,331.818,120.58,0.841,0.793,0.803,0.817,0.813,0.798,0,0,0,0
0.813,4377,4377,4377,4377,71.657,115.512,71.902,121.269,73.805,121.989,77.166,124.242,0.887,0.833,0.721,0.86,0.813,0.777,0,0,0,0
0.813,5825,5825,5825,5825,203.516,466.843,204.101,469.007,206.215,469.944,204.96,467.802,0.913,0.75,0.775,0.832,0.813,0.763,0,0,0,0
0.813,286,286,286,286,367.375,267.891,361.829,271.242,361.32,273.066,364.123,274.977,0.84,0.812,0.787,0.826,0.813,0.8,0,0,0,0
0.813,2191,2191,2191,2191,332.482,351.464,328.098,351.906,324.933,350.321,325.482,346.464,0.853,0.72,0.867,0.786,0.813,0.793,0,0,0,0
0.813,5682,5682,5682,5682,436.125,101.065,427.844,104.829,424.89,101.925,427.459,100.088,0.825,0.832,0.783,0.829,0.813,0.808,0,0,0,0
0.813,2344,2344,2344,2344,203.727,479.337,212.807,479.278,216.178,479.443,215.936,478.08,0.789,0.842,0.807,0.815,0.813,0.824,0,0,0,0
0.813,3632,3632,3632,3632,404.944,257.929,404.072,258.149,409.171,259.092,411.44,258.242,0.844,0.794,0.8,0.819,0.813,0.797,0,0,0,0
0.813,1683,1683,1683,1683,473.517,185.866,473.248,182.957,473.617,179.506,473.63,179.458,0.865,0.758,0.814,0.812,0.813,0.786,1,1,1,1
0.812,1920,1920,1920,1920,381.283,389.617,379.727,389.021,379.117,388.391,381.864,390.473,0.763,0.81,0.863,0.787,0.812,0.837,0,0,0,0
0.812,3324,3324,3324,3324,396.792,233.295,392.631,235.561,387.021,231.45,381.199,229.397,0.77,0.786,0.879,0.778,0.812,0.833,0,0,0,0
0.812,3329,3329,3329,3329,433.804,94.872,428.034,94.732,425.506,89.264,424.033,86.06,0.79,0.837,0.809,0.813,0.812,0.823,0,0,0,0
0.812,656,656,656,656,267.265,401.563,267.213,400.454,264.463,403.76,267.068,410.139,0.788,0.772,0.875,0.78,0.812,0.823,0,0,0,0
0.812,107,107,107,107,482.964,447.098,482.964,447.098,482.964,447.098,482.964,447.098,0.871,0.738,0.826,0.805,0.812,0.782,0,0,0,0
0.812,2534,2534,2534,2534,124.03,57.425,126.112,56.781,129.455,57.165,129.174,53.306,0.861,0.818,0.758,0.84,0.812,0.788,2,2,2,2
0.812,2186,2186,2186,2186,416.422,480.88,416.422,480.88,416.422,480.88,416.422,480.88,0.877,0.821,0.737,0.849,0.812,0.779,1,1,1,1
0.812,5218,5218,5218,5218,348.915,19.979,352.204,23.127,353.232,25.029,352.276,25.599,0.738,0.896,0.803,0.817,0.812,0.85,1,1,1,1
0.812,1854,1854,1854,1854,445.599,325.577,444.477,328.339,444.382,328.941,444.353,329.096,0.806,0.787,0.844,0.796,0.812,0.815,0,0,0,0
0.812,2870,2870,2870,2870,98.944,361.538,102.396,359.782,98.987,359.135,103.442,363.669,0.939,0.783,0.715,0.861,0.812,0.749,0,0,0,0
0.812,5877,5877,5877,5877,19.053,189.994,14.961,186.331,14.993,186.317,19.682,189.111,0.786,0.846,0.805,0.816,0.812,0.825,1,1,1,1
0.812,5178,5178,5178,5178,441.959,76.104,438.397,72.03,439.223,70.856,438.734,72.993,0.819,0.793,0.823,0.806,0.812,0.808,1,1,1,1
0.812,3082,3082,3082,3082,256.23,56.8,256.426,57.1,257.871,59.146,257.081,55.518,0.793,0.834,0.81,0.813,0.812,0.822,0,0,0,0
0.812,905,905,905,905,251.313,424.726,253.231,425.085,253.533,423.133,259.994,418.231,0.724,0.916,0.797,0.82,0.812,0.856,0,0,0,0
0.811,4287,4287,4287,4287,447.153,396.418,447.153,396.418,447.153,396.418,447.153,396.418,0.885,0.872,0.675,0.878,0.811,0.773,0,0,0,0
0.811,2574,2574,2574,2574,422.303,92.836,415.234,91.568,408.746,95.337,402.778,93.384,0.79,0.784,0.859,0.787,0.811,0.821,0,0,0,0
0.811,5986,5986,5986,5986,373.496,389.437,371.745,388.052,370.714,386.976,370.714,386.976,0.838,0.793,0.802,0.816,0.811,0.798,1,1,1,1
0.811,583,583,583,583,400.953,408.675,399.516,407.869,399.338,407.758,400.434,408.469,0.758,0.859,0.814,0.809,0.811,0.837,0,0,0,0
0.811,3759,3759,3759,3759,444.277,313.883,447.061,317.0,449.211,317.974,449.553,318.042,0.748,0.803,0.881,0.776,0.811,0.842,0,0,0,0
0.811,419,419,419,419,429.533,385.138,428.234,384.888,428.234,384.888,428.234,384.888,0.847,0.78,0.806,0.813,0.811,0.793,0,0,0,0
0.811,70,70,70,70,35.89,26.94,35.554,27.131,34.018,27.737,33.817,27.526,0.826,0.772,0.835,0.799,0.811,0.803,0,0,0,0
0.811,5265,5265,5265,5265,382.527,14.942,382.525,14.944,379.644,16.16,379.622,16.206,0.875,0.773,0.785,0.824,0.811,0.779,0,0,0,0
0.811,793,793,793,793,40.739,191.105,46.575,197.922,36.352,202.018,32.904,202.725,0.831,0.786,0.814,0.809,0.811,0.8,1,1,1,1
0.811,5006,5006,5006,5006,67.639,306.467,77.845,321.129,87.489,322.253,105.801,323.521,0.805,0.879,0.75,0.842,0.811,0.814,0,0,0,0
0.811,2598,2598,2598,2598,420.865,477.152,420.865,477.152,420.865,477.152,420.865,477.152,0.808,0.797,0.827,0.803,0.811,0.812,1,1,1,1
0.811,823,823,823,823,57.022,256.589,63.903,255.091,74.174,253.184,75.699,252.099,0.774,0.829,0.83,0.802,0.811,0.83,0,0,0,0
0.811,3906,3906,3906,3906,393.714,332.451,391.949,332.64,389.498,333.051,395.964,334.748,0.921,0.732,0.78,0.827,0.811,0.756,0,0,0,0
0.811,3985,3985,3985,3985,318.613,440.512,318.695,438.428,318.148,438.447,317.951,438.615,0.825,0.766,0.842,0.795,0.811,0.804,1,1,1,1
0.811,3633,3633,3633,3633,426.03,303.299,426.133,310.368,427.772,310.35,427.795,310.278,0.853,0.816,0.762,0.835,0.811,0.789,0,0,0,0
0.81,147,147,147,147,298.551,191.256,305.495,190.498,304.216,180.251,314.357,185.255,0.777,0.848,0.804,0.813,0.81,0.826,3,3,3,3
0.81,5439,5439,5439,5439,35.721,336.649,42.647,341.793,44.455,342.361,44.508,344.806,0.839,0.778,0.813,0.808,0.81,0.796,0,0,0,0
0.81,2638,2638,2638,2638,50.774,59.64,44.489,58.091,38.528,55.69,38.433,55.727,0.827,0.739,0.863,0.783,0.81,0.801,0,0,0,0
0.81,2427,2427,2427,2427,474.623,238.482,480.898,238.732,480.155,238.304,480.155,238.304,0.782,0.813,0.836,0.797,0.81,0.824,0,0,0,0
0.81,2385,2385,2385,2385,453.688,80.668,448.769,76.386,448.076,75.353,442.367,81.164,0.791,0.873,0.766,0.832,0.81,0.819,2,2,2,2
0.81,3885,3885,3885,3885,470.866,195.912,470.989,195.264,473.199,191.554,473.929,191.467,0.788,0.8,0.84,0.794,0.81,0.82,0,0,0,0
0.81,1352,1352,1352,1352,263.307,81.607,264.111,82.828,258.704,78.92,243.673,66.922,0.89,0.799,0.743,0.844,0.81,0.771,0,0,0,0
0.81,1927,1927,1927,1927,415.332,202.567,406.506,213.302,404.222,211.666,402.9,210.963,0.707,0.846,0.876,0.776,0.81,0.861,0,0,0,0
0.81,3058,3058,3058,3058,299.448,168.402,292.463,160.287,296.846,160.036,288.229,161.038,0.802,0.827,0.801,0.814,0.81,0.814,2,2,2,2
0.81,2875,2875,2875,2875,175.938,371.48,176.639,369.156,173.664,366.788,171.91,364.661,0.798,0.86,0.771,0.829,0.81,0.816,0,0,0,0
0.81,4764,4764,4764,4764,374.371,410.487,375.591,412.726,378.264,415.765,378.636,416.048,0.884,0.718,0.829,0.801,0.81,0.773,1,1,1,1
0.81,622,622,622,622,331.936,377.454,328.592,375.289,327.403,378.588,327.018,378.289,0.9,0.851,0.678,0.875,0.81,0.765,1,1,1,1
0.81,3723,3723,3723,3723,480.952,435.594,480.952,435.594,480.952,435.594,480.952,435.594,0.86,0.708,0.862,0.784,0.81,0.785,1,1,1,1
0.809,5838,5838,5838,5838,424.54,433.486,424.104,433.223,424.104,433.223,424.104,433.223,0.833,0.685,0.907,0.759,0.809,0.796,0,0,0,0
0.809,5195,5195,5195,5195,329.941,358.427,333.498,354.024,330.384,352.303,328.654,351.594,0.866,0.803,0.757,0.834,0.809,0.78,0,0,0,0
0.809,1877,1877,1877,1877,143.048,50.723,136.429,55.165,137.91,63.497,147.3,73.991,0.891,0.807,0.728,0.849,0.809,0.768,0,0,0,0
0.809,4806,4806,4806,4806,287.009,424.007,287.146,423.861,286.949,422.23,285.738,421.156,0.703,0.954,0.77,0.828,0.809,0.862,0,0,0,0
0.809,1720,1720,1720,1720,468.419,300.783,470.929,299.992,470.939,299.964,470.939,299.964,0.828,0.844,0.755,0.836,0.809,0.799,0,0,0,0
0.809,3616,3616,3616,3616,137.491,52.206,138.28,60.673,141.204,68.212,143.051,77.638,0.848,0.756,0.822,0.802,0.809,0.789,0,0,0,0
0.809,4671,4671,4671,4671,19.803,196.635,25.947,194.364,26.588,194.853,32.069,195.998,0.772,0.824,0.83,0.798,0.809,0.827,0,0,0,0
0.809,2548,2548,2548,2548,425.499,473.069,425.499,473.069,425.499,473.069,425.499,473.069,0.882,0.792,0.754,0.837,0.809,0.773,0,0,0,0
0.808,743,743,743,743,239.945,82.822,239.92,82.23,235.862,80.786,225.078,74.484,0.849,0.887,0.688,0.868,0.808,0.787,0,0,0,0
0.808,2776,2776,2776,2776,105.118,87.592,109.412,90.31,105.193,86.671,96.516,97.387,0.858,0.769,0.795,0.814,0.808,0.782,0,0,0,0
0.808,4722,4722,4722,4722,449.091,21.805,446.816,13.306,444.413,12.421,443.843,12.653,0.837,0.872,0.715,0.855,0.808,0.794,1,1,1,1
0.808,970,970,970,970,78.798,377.713,82.009,381.187,84.609,380.565,90.687,381.635,0.763,0.911,0.751,0.837,0.808,0.831,1,1,1,1
0.808,1732,1732,1732,1732,54.614,63.87,48.916,61.838,44.031,53.882,42.985,51.942,0.893,0.74,0.792,0.817,0.808,0.766,0,0,0,0
0.808,4610,4610,4610,4610,157.2,63.788,157.047,55.178,151.864,54.018,144.252,52.912,0.79,0.834,0.802,0.812,0.808,0.818,0,0,0,0
0.808,493,493,493,493,318.635,454.033,318.62,452.27,318.549,451.829,318.755,451.968,0.861,0.76,0.802,0.81,0.808,0.781,0,0,0,0
0.808,108,108,108,108,428.6,115.518,426.873,119.74,426.666,125.975,433.627,127.324,0.798,0.801,0.824,0.799,0.808,0.813,0,0,0,0
0.808,4617,4617,4617,4617,19.042,403.407,23.507,410.384,24.538,412.566,25.16,413.202,0.835,0.699,0.889,0.767,0.808,0.794,0,0,0,0
0.807,3279,3279,3279,3279,229.43,57.687,230.509,57.429,229.138,51.863,231.837,36.473,0.949,0.724,0.748,0.836,0.807,0.736,0,0,0,0
0.807,5525,5525,5525,5525,269.133,33.599,265.755,30.733,267.914,29.563,272.116,28.637,0.904,0.769,0.748,0.837,0.807,0.759,0,0,0,0
0.807,3652,3652,3652,3652,462.517,373.097,462.517,373.097,461.845,373.133,461.845,373.133,0.698,0.885,0.839,0.792,0.807,0.862,0,0,0,0
0.807,933,933,933,933,32.792,287.99,34.256,288.665,29.766,289.98,29.766,289.98,0.864,0.811,0.746,0.837,0.807,0.779,0,0,0,0
0.807,947,947,947,947,412.404,335.981,408.983,337.527,407.939,338.586,407.608,339.944,0.8,0.827,0.795,0.814,0.807,0.811,0,0,0,0
0.807,5355,5355,5355,5355,428.111,452.333,428.111,452.333,428.111,452.333,428.111,452.333,0.79,0.73,0.903,0.76,0.807,0.816,0,0,0,0
0.806,5565,5565,5565,5565,116.757,290.612,125.119,294.508,134.438,299.227,140.563,300.802,0.766,0.771,0.88,0.769,0.806,0.826,0,0,0,0
0.806,4450,4450,4450,4450,331.833,117.499,332.588,120.018,329.572,129.652,323.66,155.268,0.857,0.822,0.74,0.84,0.806,0.781,0,0,0,0
0.806,5387,5387,5387,5387,209.707,24.616,209.707,24.616,209.0,23.421,209.333,21.755,0.854,0.787,0.777,0.821,0.806,0.782,2,2,2,2
0.806,1590,1590,1590,1590,444.934,48.316,437.593,48.287,432.314,52.259,429.508,52.899,0.857,0.683,0.878,0.77,0.806,0.78,1,1,1,1
0.806,3805,3805,3805,3805,15.763,142.026,15.463,141.935,14.075,145.367,13.757,146.815,0.857,0.824,0.736,0.841,0.806,0.78,0,0,0,0
0.806,4472,4472,4472,4472,65.779,35.573,66.308,39.162,65.018,38.729,63.871,38.755,0.864,0.771,0.782,0.817,0.806,0.777,0,0,0,0
0.806,3838,3838,3838,3838,310.734,400.992,319.551,394.732,318.936,391.152,319.071,390.534,0.733,0.857,0.829,0.795,0.806,0.843,0,0,0,0
0.806,1635,1635,1635,1635,482.679,231.244,482.776,224.801,482.929,225.639,482.929,225.639,0.816,0.716,0.886,0.766,0.806,0.801,0,0,0,0
0.806,3303,3303,3303,3303,393.021,84.873,392.632,85.374,396.646,84.56,397.407,81.214,0.826,0.759,0.833,0.792,0.806,0.796,1,1,1,1
0.806,5884,5884,5884,5884,243.258,60.502,242.28,60.973,241.767,53.401,251.548,57.256,0.925,0.703,0.789,0.814,0.806,0.746,0,0,0,0
0.806,5983,5983,5983,5983,107.619,18.719,105.956,18.512,96.09,19.146,88.496,19.418,0.814,0.817,0.788,0.816,0.806,0.803,0,0,0,0
0.805,1321,1321,1321,1321,455.869,236.944,449.313,237.52,450.145,240.675,452.224,241.087,0.762,0.88,0.772,0.821,0.805,0.826,0,0,0,0
0.805,5091,5091,5091,5091,41.623,134.593,41.623,134.593,42.419,138.733,44.663,139.27,0.838,0.802,0.775,0.82,0.805,0.789,1,1,1,1
0.805,733,733,733,733,486.288,263.663,483.605,264.901,483.548,264.887,483.548,264.887,0.816,0.747,0.85,0.782,0.805,0.799,0,0,0,0
0.805,4589,4589,4589,4589,375.072,18.778,375.072,18.778,374.874,19.63,374.799,19.794,0.823,0.761,0.831,0.792,0.805,0.796,1,1,1,1
0.805,5572,5572,5572,5572,380.641,395.498,379.138,394.791,378.948,394.188,377.77,395.939,0.78,0.813,0.822,0.797,0.805,0.817,0,0,0,0
0.805,1767,1767,1767,1767,247.23,395.61,251.976,394.257,244.901,395.139,249.083,391.192,0.81,0.768,0.837,0.789,0.805,0.802,0,0,0,0
0.805,3545,3545,3545,3545,269.38,267.118,272.009,276.265,270.981,277.996,254.664,273.763,0.852,0.843,0.719,0.847,0.805,0.781,0,0,0,0
0.805,3101,3101,3101,3101,36.095,330.845,40.175,336.585,44.693,336.092,36.23,335.226,0.796,0.858,0.761,0.827,0.805,0.81,0,0,0,0
0.805,2617,2617,2617,2617,67.098,175.985,61.636,187.686,54.872,186.208,58.856,187.512,0.808,0.86,0.746,0.834,0.805,0.803,0,0,0,0
0.805,5090,5090,5090,5090,379.862,256.242,375.137,266.085,369.868,268.881,368.013,270.675,0.779,0.8,0.836,0.789,0.805,0.818,1,1,1,1
0.805,4890,4890,4890,4890,59.321,39.308,54.828,36.307,54.575,36.281,54.575,36.281,0.808,0.82,0.787,0.814,0.805,0.804,0,0,0,0
0.805,5782,5782,5782,5782,421.025,193.819,417.207,193.541,411.719,190.347,408.877,197.047,0.858,0.866,0.691,0.862,0.805,0.779,1,1,1,1
0.805,3659,3659,3659,3659,52.788,99.647,43.054,101.843,43.01,95.27,41.893,90.001,0.903,0.731,0.78,0.817,0.805,0.756,1,1,1,1
0.805,5980,5980,5980,5980,394.694,76.758,394.207,77.46,398.888,77.816,399.875,75.928,0.875,0.822,0.719,0.849,0.805,0.771,1,1,1,1
0.805,3221,3221,3221,3221,428.577,67.16,427.232,63.948,423.05,64.377,420.783,60.549,0.833,0.762,0.819,0.798,0.805,0.791,0,0,0,0
0.805,2224,2224,2224,2224,27.438,479.19,27.438,479.19,27.438,479.19,27.438,479.19,0.845,0.821,0.75,0.833,0.805,0.786,0,0,0,0
0.805,4124,4124,4124,4124,340.276,345.629,339.637,345.187,334.762,342.034,325.989,340.689,0.866,0.829,0.721,0.848,0.805,0.775,1,1,1,1
0.805,5189,5189,5189,5189,17.645,121.204,17.645,121.204,11.536,124.947,10.123,125.392,0.96,0.698,0.755,0.829,0.805,0.727,0,0,0,0
0.804,4611,4611,4611,4611,42.153,460.548,42.304,460.664,44.065,462.59,43.07,461.91,0.765,0.808,0.839,0.787,0.804,0.823,0,0,0,0
0.804,450,450,450,450,89.679,343.31,90.457,343.302,89.883,336.938,97.296,332.667,0.828,0.842,0.741,0.835,0.804,0.791,0,0,0,0
0.804,5919,5919,5919,5919,32.27,468.083,32.27,468.083,32.261,468.442,32.382,468.827,0.797,0.757,0.86,0.777,0.804,0.808,0,0,0,0
0.804,3996,3996,3996,3996,473.418,418.657,473.418,418.657,473.418,418.657,473.418,418.657,0.761,0.767,0.884,0.764,0.804,0.826,0,0,0,0
